dataset,rank,rank_percentile,frequency,range
diginetica,39282,91.49585390850648,4,unpopular
diginetica,39283,91.49818317339047,4,unpopular
diginetica,39284,91.50051243827448,4,unpopular
diginetica,39285,91.50284170315848,4,unpopular
diginetica,39286,91.50517096804249,4,unpopular
diginetica,39287,91.50750023292649,4,unpopular
diginetica,39288,91.50982949781049,4,unpopular
diginetica,39289,91.5121587626945,4,unpopular
diginetica,39290,91.5144880275785,4,unpopular
diginetica,39291,91.5168172924625,4,unpopular
diginetica,39292,91.5191465573465,4,unpopular
diginetica,39293,91.5214758222305,4,unpopular
diginetica,39294,91.52380508711451,4,unpopular
diginetica,39295,91.52613435199851,4,unpopular
diginetica,39296,91.52846361688252,4,unpopular
diginetica,39297,91.53079288176652,4,unpopular
diginetica,39298,91.53312214665051,4,unpopular
diginetica,39299,91.53545141153452,4,unpopular
diginetica,39300,91.53778067641852,4,unpopular
diginetica,39301,91.54010994130252,4,unpopular
diginetica,39302,91.54243920618653,4,unpopular
diginetica,39303,91.54476847107053,4,unpopular
diginetica,39304,91.54709773595454,4,unpopular
diginetica,39305,91.54942700083853,4,unpopular
diginetica,39306,91.55175626572253,4,unpopular
diginetica,39307,91.55408553060654,4,unpopular
diginetica,39308,91.55641479549054,4,unpopular
diginetica,39309,91.55874406037455,4,unpopular
diginetica,39310,91.56107332525855,4,unpopular
diginetica,39311,91.56340259014254,4,unpopular
diginetica,39312,91.56573185502656,4,unpopular
diginetica,39313,91.56806111991055,4,unpopular
diginetica,39314,91.57039038479456,4,unpopular
diginetica,39315,91.57271964967856,4,unpopular
diginetica,39316,91.57504891456256,4,unpopular
diginetica,39317,91.57737817944657,4,unpopular
diginetica,39318,91.57970744433057,4,unpopular
diginetica,39319,91.58203670921458,4,unpopular
diginetica,39320,91.58436597409857,4,unpopular
diginetica,39321,91.58669523898257,4,unpopular
diginetica,39322,91.58902450386658,4,unpopular
diginetica,39323,91.59135376875058,4,unpopular
diginetica,39324,91.59368303363459,4,unpopular
diginetica,39325,91.59601229851859,4,unpopular
diginetica,39326,91.59834156340258,4,unpopular
diginetica,39327,91.6006708282866,4,unpopular
diginetica,39328,91.60300009317059,4,unpopular
diginetica,39329,91.6053293580546,4,unpopular
diginetica,39330,91.6076586229386,4,unpopular
diginetica,39331,91.6099878878226,4,unpopular
diginetica,39332,91.61231715270661,4,unpopular
diginetica,39333,91.6146464175906,4,unpopular
diginetica,39334,91.61697568247462,4,unpopular
diginetica,39335,91.61930494735861,4,unpopular
diginetica,39336,91.62163421224261,4,unpopular
diginetica,39337,91.62396347712662,4,unpopular
diginetica,39338,91.62629274201062,4,unpopular
diginetica,39339,91.62862200689463,4,unpopular
diginetica,39340,91.63095127177863,4,unpopular
diginetica,39341,91.63328053666262,4,unpopular
diginetica,39342,91.63560980154664,4,unpopular
diginetica,39343,91.63793906643063,4,unpopular
diginetica,39344,91.64026833131464,4,unpopular
diginetica,39345,91.64259759619864,4,unpopular
diginetica,39346,91.64492686108264,4,unpopular
diginetica,39347,91.64725612596665,4,unpopular
diginetica,39348,91.64958539085065,4,unpopular
diginetica,39349,91.65191465573464,4,unpopular
diginetica,39350,91.65424392061865,4,unpopular
diginetica,39351,91.65657318550265,4,unpopular
diginetica,39352,91.65890245038666,4,unpopular
diginetica,39353,91.66123171527066,4,unpopular
diginetica,39354,91.66356098015466,4,unpopular
diginetica,39355,91.66589024503867,4,unpopular
diginetica,39356,91.66821950992266,4,unpopular
diginetica,39357,91.67054877480668,4,unpopular
diginetica,39358,91.67287803969067,4,unpopular
diginetica,39359,91.67520730457467,4,unpopular
diginetica,39360,91.67753656945868,4,unpopular
diginetica,39361,91.67986583434268,4,unpopular
diginetica,39362,91.68219509922669,4,unpopular
diginetica,39363,91.68452436411069,4,unpopular
diginetica,39364,91.68685362899468,4,unpopular
diginetica,39365,91.6891828938787,4,unpopular
diginetica,39366,91.69151215876269,4,unpopular
diginetica,39367,91.6938414236467,4,unpopular
diginetica,39368,91.6961706885307,4,unpopular
diginetica,39369,91.6984999534147,4,unpopular
diginetica,39370,91.70082921829871,4,unpopular
diginetica,39371,91.7031584831827,4,unpopular
diginetica,39372,91.70548774806672,4,unpopular
diginetica,39373,91.70781701295071,4,unpopular
diginetica,39374,91.71014627783471,4,unpopular
diginetica,39375,91.71247554271872,4,unpopular
diginetica,39376,91.71480480760272,4,unpopular
diginetica,39377,91.71713407248673,4,unpopular
diginetica,39378,91.71946333737073,4,unpopular
diginetica,39379,91.72179260225472,4,unpopular
diginetica,39380,91.72412186713873,4,unpopular
diginetica,39381,91.72645113202273,4,unpopular
diginetica,39382,91.72878039690674,4,unpopular
diginetica,39383,91.73110966179074,4,unpopular
diginetica,39384,91.73343892667474,4,unpopular
diginetica,39385,91.73576819155875,4,unpopular
diginetica,39386,91.73809745644274,4,unpopular
diginetica,39387,91.74042672132676,4,unpopular
diginetica,39388,91.74275598621075,4,unpopular
diginetica,39389,91.74508525109475,4,unpopular
diginetica,39390,91.74741451597876,4,unpopular
diginetica,39391,91.74974378086276,4,unpopular
diginetica,39392,91.75207304574677,4,unpopular
diginetica,39393,91.75440231063077,4,unpopular
diginetica,39394,91.75673157551476,4,unpopular
diginetica,39395,91.75906084039877,4,unpopular
diginetica,39396,91.76139010528277,4,unpopular
diginetica,39397,91.76371937016677,4,unpopular
diginetica,39398,91.76604863505078,4,unpopular
diginetica,39399,91.76837789993478,4,unpopular
diginetica,39400,91.77070716481879,4,unpopular
diginetica,39401,91.77303642970278,4,unpopular
diginetica,39402,91.77536569458678,4,unpopular
diginetica,39403,91.7776949594708,4,unpopular
diginetica,39404,91.78002422435479,4,unpopular
diginetica,39405,91.7823534892388,4,unpopular
diginetica,39406,91.7846827541228,4,unpopular
diginetica,39407,91.7870120190068,4,unpopular
diginetica,39408,91.7893412838908,4,unpopular
diginetica,39409,91.7916705487748,4,unpopular
diginetica,39410,91.79399981365881,4,unpopular
diginetica,39411,91.79632907854281,4,unpopular
diginetica,39412,91.79865834342681,4,unpopular
diginetica,39413,91.80098760831082,4,unpopular
diginetica,39414,91.80331687319482,4,unpopular
diginetica,39415,91.80564613807883,4,unpopular
diginetica,39416,91.80797540296282,4,unpopular
diginetica,39417,91.81030466784682,4,unpopular
diginetica,39418,91.81263393273083,4,unpopular
diginetica,39419,91.81496319761483,4,unpopular
diginetica,39420,91.81729246249884,4,unpopular
diginetica,39421,91.81962172738284,4,unpopular
diginetica,39422,91.82195099226684,4,unpopular
diginetica,39423,91.82428025715085,4,unpopular
diginetica,39424,91.82660952203484,4,unpopular
diginetica,39425,91.82893878691885,4,unpopular
diginetica,39426,91.83126805180285,4,unpopular
diginetica,39427,91.83359731668685,4,unpopular
diginetica,39428,91.83592658157086,4,unpopular
diginetica,39429,91.83825584645486,4,unpopular
diginetica,39430,91.84058511133887,4,unpopular
diginetica,39431,91.84291437622286,4,unpopular
diginetica,39432,91.84524364110686,4,unpopular
diginetica,39433,91.84757290599087,4,unpopular
diginetica,39434,91.84990217087487,4,unpopular
diginetica,39435,91.85223143575888,4,unpopular
diginetica,39436,91.85456070064288,4,unpopular
diginetica,39437,91.85688996552688,4,unpopular
diginetica,39438,91.85921923041089,4,unpopular
diginetica,39439,91.86154849529488,4,unpopular
diginetica,39440,91.8638777601789,4,unpopular
diginetica,39441,91.86620702506289,4,unpopular
diginetica,39442,91.86853628994689,4,unpopular
diginetica,39443,91.8708655548309,4,unpopular
diginetica,39444,91.8731948197149,4,unpopular
diginetica,39445,91.8755240845989,4,unpopular
diginetica,39446,91.8778533494829,4,unpopular
diginetica,39447,91.8801826143669,4,unpopular
diginetica,39448,91.88251187925091,4,unpopular
diginetica,39449,91.88484114413491,4,unpopular
diginetica,39450,91.8871704090189,4,unpopular
diginetica,39451,91.88949967390292,4,unpopular
diginetica,39452,91.89182893878692,4,unpopular
diginetica,39453,91.89415820367093,4,unpopular
diginetica,39454,91.89648746855492,4,unpopular
diginetica,39455,91.89881673343892,4,unpopular
diginetica,39456,91.90114599832293,4,unpopular
diginetica,39457,91.90347526320693,4,unpopular
diginetica,39458,91.90580452809094,4,unpopular
diginetica,39459,91.90813379297494,4,unpopular
diginetica,39460,91.91046305785893,4,unpopular
diginetica,39461,91.91279232274294,4,unpopular
diginetica,39462,91.91512158762694,4,unpopular
diginetica,39463,91.91745085251095,4,unpopular
diginetica,39464,91.91978011739495,4,unpopular
diginetica,39465,91.92210938227895,4,unpopular
diginetica,39466,91.92443864716296,4,unpopular
diginetica,39467,91.92676791204696,4,unpopular
diginetica,39468,91.92909717693097,4,unpopular
diginetica,39469,91.93142644181496,4,unpopular
diginetica,39470,91.93375570669896,4,unpopular
diginetica,39471,91.93608497158297,4,unpopular
diginetica,39472,91.93841423646697,4,unpopular
diginetica,39473,91.94074350135098,4,unpopular
diginetica,39474,91.94307276623498,4,unpopular
diginetica,39475,91.94540203111897,4,unpopular
diginetica,39476,91.94773129600298,4,unpopular
diginetica,39477,91.95006056088698,4,unpopular
diginetica,39478,91.952389825771,4,unpopular
diginetica,39479,91.95471909065499,4,unpopular
diginetica,39480,91.95704835553899,4,unpopular
diginetica,39481,91.959377620423,4,unpopular
diginetica,39482,91.961706885307,4,unpopular
diginetica,39483,91.964036150191,4,unpopular
diginetica,39484,91.966365415075,4,unpopular
diginetica,39485,91.968694679959,4,unpopular
diginetica,39486,91.97102394484301,4,unpopular
diginetica,39487,91.97335320972701,4,unpopular
diginetica,39488,91.97568247461102,4,unpopular
diginetica,39489,91.97801173949502,4,unpopular
diginetica,39490,91.98034100437901,4,unpopular
diginetica,39491,91.98267026926302,4,unpopular
diginetica,39492,91.98499953414702,4,unpopular
diginetica,39493,91.98732879903102,4,unpopular
diginetica,39494,91.98965806391503,4,unpopular
diginetica,39495,91.99198732879903,4,unpopular
diginetica,39496,91.99431659368304,4,unpopular
diginetica,39497,91.99664585856704,4,unpopular
diginetica,39498,91.99897512345103,4,unpopular
diginetica,39499,92.00130438833504,4,unpopular
diginetica,39500,92.00363365321904,4,unpopular
diginetica,39501,92.00596291810305,4,unpopular
diginetica,39502,92.00829218298705,4,unpopular
diginetica,39503,92.01062144787105,4,unpopular
diginetica,39504,92.01295071275506,4,unpopular
diginetica,39505,92.01527997763905,4,unpopular
diginetica,39506,92.01760924252306,4,unpopular
diginetica,39507,92.01993850740706,4,unpopular
diginetica,39508,92.02226777229106,4,unpopular
diginetica,39509,92.02459703717507,4,unpopular
diginetica,39510,92.02692630205907,4,unpopular
diginetica,39511,92.02925556694308,4,unpopular
diginetica,39512,92.03158483182708,4,unpopular
diginetica,39513,92.03391409671107,4,unpopular
diginetica,39514,92.03624336159508,4,unpopular
diginetica,39515,92.03857262647908,4,unpopular
diginetica,39516,92.04090189136309,4,unpopular
diginetica,39517,92.04323115624709,4,unpopular
diginetica,39518,92.04556042113109,4,unpopular
diginetica,39519,92.0478896860151,4,unpopular
diginetica,39520,92.0502189508991,4,unpopular
diginetica,39521,92.0525482157831,4,unpopular
diginetica,39522,92.0548774806671,4,unpopular
diginetica,39523,92.0572067455511,4,unpopular
diginetica,39524,92.05953601043511,4,unpopular
diginetica,39525,92.06186527531911,4,unpopular
diginetica,39526,92.06419454020312,4,unpopular
diginetica,39527,92.06652380508712,4,unpopular
diginetica,39528,92.06885306997111,4,unpopular
diginetica,39529,92.07118233485512,4,unpopular
diginetica,39530,92.07351159973912,4,unpopular
diginetica,39531,92.07584086462313,4,unpopular
diginetica,39532,92.07817012950713,4,unpopular
diginetica,39533,92.08049939439113,4,unpopular
diginetica,39534,92.08282865927514,4,unpopular
diginetica,39535,92.08515792415913,4,unpopular
diginetica,39536,92.08748718904315,4,unpopular
diginetica,39537,92.08981645392714,4,unpopular
diginetica,39538,92.09214571881114,4,unpopular
diginetica,39539,92.09447498369515,4,unpopular
diginetica,39540,92.09680424857915,4,unpopular
diginetica,39541,92.09913351346314,4,unpopular
diginetica,39542,92.10146277834716,4,unpopular
diginetica,39543,92.10379204323115,4,unpopular
diginetica,39544,92.10612130811516,4,unpopular
diginetica,39545,92.10845057299916,4,unpopular
diginetica,39546,92.11077983788316,4,unpopular
diginetica,39547,92.11310910276717,4,unpopular
diginetica,39548,92.11543836765117,4,unpopular
diginetica,39549,92.11776763253518,4,unpopular
diginetica,39550,92.12009689741917,4,unpopular
diginetica,39551,92.12242616230317,4,unpopular
diginetica,39552,92.12475542718718,4,unpopular
diginetica,39553,92.12708469207118,4,unpopular
diginetica,39554,92.12941395695519,4,unpopular
diginetica,39555,92.13174322183919,4,unpopular
diginetica,39556,92.13407248672318,4,unpopular
diginetica,39557,92.1364017516072,4,unpopular
diginetica,39558,92.13873101649119,4,unpopular
diginetica,39559,92.1410602813752,4,unpopular
diginetica,39560,92.1433895462592,4,unpopular
diginetica,39561,92.1457188111432,4,unpopular
diginetica,39562,92.14804807602721,4,unpopular
diginetica,39563,92.1503773409112,4,unpopular
diginetica,39564,92.15270660579522,4,unpopular
diginetica,39565,92.15503587067921,4,unpopular
diginetica,39566,92.15736513556321,4,unpopular
diginetica,39567,92.15969440044722,4,unpopular
diginetica,39568,92.16202366533122,4,unpopular
diginetica,39569,92.16435293021523,4,unpopular
diginetica,39570,92.16668219509923,4,unpopular
diginetica,39571,92.16901145998322,4,unpopular
diginetica,39572,92.17134072486724,4,unpopular
diginetica,39573,92.17366998975123,4,unpopular
diginetica,39574,92.17599925463524,4,unpopular
diginetica,39575,92.17832851951924,4,unpopular
diginetica,39576,92.18065778440324,4,unpopular
diginetica,39577,92.18298704928725,4,unpopular
diginetica,39578,92.18531631417125,4,unpopular
diginetica,39579,92.18764557905526,4,unpopular
diginetica,39580,92.18997484393925,4,unpopular
diginetica,39581,92.19230410882325,4,unpopular
diginetica,39582,92.19463337370726,4,unpopular
diginetica,39583,92.19696263859126,4,unpopular
diginetica,39584,92.19929190347527,4,unpopular
diginetica,39585,92.20162116835927,4,unpopular
diginetica,39586,92.20395043324326,4,unpopular
diginetica,39587,92.20627969812728,4,unpopular
diginetica,39588,92.20860896301127,4,unpopular
diginetica,39589,92.21093822789527,4,unpopular
diginetica,39590,92.21326749277928,4,unpopular
diginetica,39591,92.21559675766328,4,unpopular
diginetica,39592,92.21792602254729,4,unpopular
diginetica,39593,92.22025528743129,4,unpopular
diginetica,39594,92.22258455231528,4,unpopular
diginetica,39595,92.2249138171993,4,unpopular
diginetica,39596,92.22724308208329,4,unpopular
diginetica,39597,92.2295723469673,4,unpopular
diginetica,39598,92.2319016118513,4,unpopular
diginetica,39599,92.2342308767353,4,unpopular
diginetica,39600,92.23656014161931,4,unpopular
diginetica,39601,92.2388894065033,4,unpopular
diginetica,39602,92.24121867138732,4,unpopular
diginetica,39603,92.24354793627131,4,unpopular
diginetica,39604,92.24587720115531,4,unpopular
diginetica,39605,92.24820646603932,4,unpopular
diginetica,39606,92.25053573092332,4,unpopular
diginetica,39607,92.25286499580733,4,unpopular
diginetica,39608,92.25519426069133,4,unpopular
diginetica,39609,92.25752352557532,4,unpopular
diginetica,39610,92.25985279045933,4,unpopular
diginetica,39611,92.26218205534333,4,unpopular
diginetica,39612,92.26451132022734,4,unpopular
diginetica,39613,92.26684058511134,4,unpopular
diginetica,39614,92.26916984999534,4,unpopular
diginetica,39615,92.27149911487935,4,unpopular
diginetica,39616,92.27382837976334,4,unpopular
diginetica,39617,92.27615764464736,4,unpopular
diginetica,39618,92.27848690953135,4,unpopular
diginetica,39619,92.28081617441535,4,unpopular
diginetica,39620,92.28314543929936,4,unpopular
diginetica,39621,92.28547470418336,4,unpopular
diginetica,39622,92.28780396906737,4,unpopular
diginetica,39623,92.29013323395137,4,unpopular
diginetica,39624,92.29246249883536,4,unpopular
diginetica,39625,92.29479176371937,4,unpopular
diginetica,39626,92.29712102860337,4,unpopular
diginetica,39627,92.29945029348738,4,unpopular
diginetica,39628,92.30177955837138,4,unpopular
diginetica,39629,92.30410882325538,4,unpopular
diginetica,39630,92.30643808813939,4,unpopular
diginetica,39631,92.30876735302338,4,unpopular
diginetica,39632,92.3110966179074,4,unpopular
diginetica,39633,92.31342588279139,4,unpopular
diginetica,39634,92.31575514767539,4,unpopular
